Area,Block,Restaurant,Category,Item,Variant,Price,Notes
CSE Block ,Block 34,Nepali Swadh,Momo,Kurkure Momo,,80,
CSE Block ,Block 34,Nepali Swadh,Momo,Afghani Momo,,80,
CSE Block ,Block 34,Nepali Swadh,Momo,Tandoori Momo,,80,
CSE Block ,Block 34,Nepali Swadh,Momo,Jhol Momo,,70,
CSE Block ,Block 34,Nepali Swadh,Momo,Chilli Momo,,80,
CSE Block ,Block 34,Nepali Swadh,Momo,Jhol Keema Momo,,80,
CSE Block ,Block 34,Nepali Swadh,Momo,Malai Cheese Momo,,80,
CSE Block ,Block 34,Nepali Swadh,Pasta,Red Pasta,,70,
CSE Block ,Block 34,Nepali Swadh,Pasta,Pink Pasta,,70,
CSE Block ,Block 34,Nepali Swadh,Pasta,White Pasta,,70,
CSE Block ,Block 34,Nepali Swadh,Pasta,Baked Pasta,,90,
CSE Block ,Block 34,Nepali Swadh,Pasta,Mushroom Pasta,,80,
CSE Block ,Block 34,Nepali Swadh,Pasta,Paneer Pasta,,80,
CSE Block ,Block 34,Nepali Swadh,Pasta,Fully Loaded Pasta,,100,
CSE Block ,Block 34,Nepali Swadh,Pasta,Fully Loaded Baked Pasta,,120,
CSE Block ,Block 34,Nepali Swadh,Combo,Noodles + Fries,,80,
CSE Block ,Block 34,Nepali Swadh,Combo,Pasta + Fries,,80,
CSE Block ,Block 34,Nepali Swadh,Combo,Pasta + Honey Chilli,,100,
CSE Block ,Block 34,Nepali Swadh,Combo,Pasta + Noodle,,80,
CSE Block ,Block 34,Nepali Swadh,Combo,Noodle + Honey Chilli,,80,
CSE Block ,Block 34,Nepali Swadh,Combo,Noodle + Garlic Bread,,80,
CSE Block ,Block 34,Nepali Swadh,Combo,Garlic Bread + Fries,,80,
CSE Block ,Block 34,Nepali Swadh,Combo,Garlic Bread + Pasta,,90,
CSE Block ,Block 34,Nepali Swadh,Combo,Garlic Bread + Honey Chilli,,90,
CSE Block ,Block 34,Khao Piyo,Puri Sabji,Aloo Puri Chana with Raita,4 pc,70,
CSE Block ,Block 34,Khao Piyo,Puri Sabji,Aloo Puri Chana with Raita,6 pc,100,
CSE Block ,Block 34,Khao Piyo,Pav Bhaji,Pav Bhaji,4 pc,70,
CSE Block ,Block 34,Khao Piyo,Pav Bhaji,Pav Bhaji,5 pc,80,
CSE Block ,Block 34,Khao Piyo,Vada Pav,Classic Vada Pav,1 pc,40,
CSE Block ,Block 34,Khao Piyo,Vada Pav,Classic Vada Pav,2 pc,70,
CSE Block ,Block 34,Khao Piyo,Vada Pav,Chatpata Vada Pav,1 pc,50,
CSE Block ,Block 34,Khao Piyo,Vada Pav,Chatpata Vada Pav,2 pc,90,
CSE Block ,Block 34,Khao Piyo,Poha,Special Poha,,50,
CSE Block ,Block 34,Khao Piyo,Poha,Dahi Poha,,50,
CSE Block ,Block 34,Khao Piyo,Poha,Chana Poha,,50,
CSE Block ,Block 34,Khao Piyo,Poha,Extra Topping,,10,
CSE Block ,Block 34,Khao Piyo,Momos,Veg Momos,Steam,50,
CSE Block ,Block 34,Khao Piyo,Momos,Veg Momos,Fried,60,
CSE Block ,Block 34,Khao Piyo,Momos,Soya Momos,Steam,50,
CSE Block ,Block 34,Khao Piyo,Momos,Soya Momos,Fried,60,
CSE Block ,Block 34,Khao Piyo,Momos,Paneer Momos,Steam,70,
CSE Block ,Block 34,Khao Piyo,Momos,Paneer Momos,Fried,80,
CSE Block ,Block 34,Khao Piyo,Momos,Kurkure Momos,,80,
CSE Block ,Block 34,Khao Piyo,Chaat,Dahi Papri Chaat,,50,
CSE Block ,Block 34,Khao Piyo,Chaat,Bhel Puri,,50,
CSE Block ,Block 34,Khao Piyo,Chaat,Tikki Chaat,,60,
CSE Block ,Block 34,Khao Piyo,Chaat,Papri Choley Chaat,,50,
CSE Block ,Block 34,Khao Piyo,Chaat,Sweet Corn Chaat,,50,
CSE Block ,Block 34,Khao Piyo,Today's Special,Aloo Puri Raita,4 pcs,80,
CSE Block ,Block 34,Khao Piyo,Today's Special,Chole Puri Raita,,100,
CSE Block ,Block 34,Khao Piyo,Today's Special,Pav Bhaji,4 pcs,70,
CSE Block ,Block 34,Khao Piyo,Today's Special,Pav Bhaji,5 pcs,80,
CSE Block ,Block 34,Funbytes,Sandwich,Veg Sandwich,,80,
CSE Block ,Block 34,Funbytes,Sandwich,Corn Cheese Sandwich,,90,
CSE Block ,Block 34,Funbytes,Sandwich,Potato Sandwich,,90,
CSE Block ,Block 34,Funbytes,Sandwich,Pasta Sandwich,,80,
CSE Block ,Block 34,Funbytes,Sandwich,Paneer Sandwich,,100,
CSE Block ,Block 34,Funbytes,Sandwich,Mushroom Sandwich,,100,
CSE Block ,Block 34,Funbytes,Sandwich,Spl. Sandwich,,120,
CSE Block ,Block 34,Funbytes,Pasta,Creamy White Pasta,,80,
CSE Block ,Block 34,Funbytes,Pasta,Red Sauce Pasta,,80,
CSE Block ,Block 34,Funbytes,Pasta,Mix Pasta,,90,
CSE Block ,Block 34,Funbytes,Pasta,White Baked Pasta,,100,
CSE Block ,Block 34,Funbytes,Pasta,Red Baked Pasta,,100,
CSE Block ,Block 34,Funbytes,Pasta,Paneer Baked Pasta,,120,
CSE Block ,Block 34,Funbytes,Pasta,Mushroom Baked Pasta,,120,
CSE Block ,Block 34,Funbytes,Wrap,Potato Wrap,,70,
CSE Block ,Block 34,Funbytes,Wrap,Veg Corn Wrap,,70,
CSE Block ,Block 34,Funbytes,Wrap,Paneer Wrap,,90,
CSE Block ,Block 34,Funbytes,Wrap,Mushroom Wrap,,90,
CSE Block ,Block 34,Funbytes,Wrap,Pasta Wrap,,80,
CSE Block ,Block 34,Funbytes,Sub/Burger,Potato Burger,,60,
CSE Block ,Block 34,Funbytes,Sub/Burger,Paneer Burger,,70,
CSE Block ,Block 34,Funbytes,Sub/Burger,Mushroom Burger,,70,
CSE Block ,Block 34,Funbytes,Noodles,Veg Noodles,,50,
CSE Block ,Block 34,Funbytes,Noodles,Corns Noodles,,60,
CSE Block ,Block 34,Funbytes,Noodles,Paneer Noodles,,70,
CSE Block ,Block 34,Funbytes,Noodles,Mushroom Noodles,,70,
CSE Block ,Block 34,Funbytes,Noodles,Chilli Garlic Noodles,,80,
CSE Block ,Block 34,Funbytes,Noodles,Mix Noodles,,90,
CSE Block ,Block 34,Funbytes,Noodles,Soupy Noodles,,60,
CSE Block ,Block 34,Funbytes,Potato Items,Salt Fries,,50,
CSE Block ,Block 34,Funbytes,Potato Items,Peri Peri,,60,
CSE Block ,Block 34,Funbytes,Potato Items,Chilli Potato,,80,
CSE Block ,Block 34,Funbytes,Potato Items,Honey Chilli Potato,,80,
CSE Block ,Block 34,Funbytes,Potato Items,Afgani Potato,,80,
CSE Block ,Block 34,Funbytes,Potato Items,Tandoori Potato,,80,
CSE Block ,Block 34,Funbytes,Potato Items,Tandoori Masala Potato,,70,
CSE Block ,Block 34,Funbytes,Momo,Steam Momo,,50,
CSE Block ,Block 34,Funbytes,Momo,Crispy Momo,,60,
CSE Block ,Block 34,Funbytes,Momo,Crunchy Momo,,80,
CSE Block ,Block 34,Funbytes,Momo,Tandoori Momo,,90,
CSE Block ,Block 34,Funbytes,Momo,Afgani Momo,,90,
CSE Block ,Block 34,Funbytes,Pasta Combo,Pasta + Honey Chilli,,110,
CSE Block ,Block 34,Funbytes,Pasta Combo,Pasta + Chilli Potato,,110,
CSE Block ,Block 34,Funbytes,Pasta Combo,Pasta + Momo,,80,
CSE Block ,Block 34,Funbytes,Noodles Combo,Noodles + Momo,,80,
CSE Block ,Block 34,Funbytes,Noodles Combo,Noodles + Honey Chilli,,100,
CSE Block ,Block 34,Funbytes,Noodles Combo,Noodles + Chilli Potato,,100,
CSE Block ,Block 34,Funbytes,Noodles Combo,Noodles + Pasta,,90,
CSE Block ,Block 34,Funbytes,Fries Combo,Fries + Momo,,80,
CSE Block ,Block 34,Funbytes,Fries Combo,Fries + Noodles,,80,
CSE Block ,Block 34,Funbytes,Fries Combo,Fries + Pasta,,90,
CSE Block ,Block 34,Funbytes,Fries Combo,Fries + Honey Chilli,,100,
CSE Block ,Block 34,Funbytes,Fries Combo,Fries + Chilli Potato,,100,
CSE Block ,Block 34,Funbytes,SPLS Combo,Noodles + Honey Chilli + Momo,,120,
CSE Block ,Block 34,Funbytes,SPLS Combo,Noodles + Honey Chilli + Pasta,,130,
CSE Block ,Block 34,Funbytes,SPLS Combo,Noodles + Honey Chilli + Fries,,120,
CSE Block ,Block 34,Funbytes,SPLS Combo,Noodles + Chilli Potato + Momo,,120,
CSE Block ,Block 34,Funbytes,SPLS Combo,Noodles + Chilli Potato + Pasta,,130,
CSE Block ,Block 34,Funbytes,SPLS Combo,Noodles + Chilli Potato + Fries,,120,
CSE Block ,Block 34,Funbytes,SPLS Combo,Noodles + Fries + Pasta,,120,
CSE Block ,Block 34,Funbytes,SPLS Combo,Noodles + Fries + Momo,,110,
CSE Block ,Block 34,Funbytes,SPLS Combo,Honey Chilli + Chilli Potato,,120,
CSE Block ,Block 34,Tandoor Express,CHAAPS,Malai Chaap,,180,
CSE Block ,Block 34,Tandoor Express,CHAAPS,Afghani Chaap,,200,
CSE Block ,Block 34,Tandoor Express,CHAAPS,Tandoori Chaap,,190,
CSE Block ,Block 34,Tandoor Express,CHAAPS,Achari Chaap,,210,
CSE Block ,Block 34,Tandoor Express,CHAAPS,Masala Chaap,,190,
CSE Block ,Block 34,Tandoor Express,CHAAPS,Hariyali Chaap,,200,
CSE Block ,Block 34,Tandoor Express,CHAAPS,Pudina Chaap,,200,
CSE Block ,Block 34,Tandoor Express,CHAAPS,Peri Peri Chaap,,220,
CSE Block ,Block 34,Tandoor Express,CHAAPS,Garlic Chaap,,220,
CSE Block ,Block 34,Tandoor Express,CHAAPS,Schezwan Chaap,,230,
CSE Block ,Block 34,Tandoor Express,CHAAPS,Cheese Chaap,,240,
CSE Block ,Block 34,Tandoor Express,CHAAPS,Stuffed Chaap,,250,
CSE Block ,Block 34,Tandoor Express,CHAAPS,Tangdi Chaap,,240,
,Block 34,Tandoor Express,CHAAPS,Smoky Tandoori Chaap,,250,
CSE Block ,Block 34,Tandoor Express,CHAAPS,Butter Masala Chaap,,260,
CSE Block ,Block 34,Tandoor Express,PANEER TIKKA,Classic Paneer Tikka,,260,
CSE Block ,Block 34,Tandoor Express,PANEER TIKKA,Malai Paneer Tikka,,280,
CSE Block ,Block 34,Tandoor Express,PANEER TIKKA,Hariyali Paneer Tikka,,280,
CSE Block ,Block 34,Tandoor Express,PANEER TIKKA,Achari Paneer Tikka,,290,
CSE Block ,Block 34,Tandoor Express,PANEER TIKKA,Tandoori Paneer Tikka,,270,
CSE Block ,Block 34,Tandoor Express,PANEER TIKKA,Afghani Paneer Tikka,,300,
CSE Block ,Block 34,Tandoor Express,PANEER TIKKA,Peri Peri Paneer Tikka,,300,
CSE Block ,Block 34,Tandoor Express,PANEER TIKKA,Garlic Paneer Tikka,,290,
CSE Block ,Block 34,Tandoor Express,PANEER TIKKA,Cheese Stuffed Paneer Tikka,,340,
CSE Block ,Block 34,Tandoor Express,PANEER TIKKA,Haryali Cheese Paneer Tikka,,330,
CSE Block ,Block 34,Tandoor Express,TANDOOR SPECIALS,Tandoori Mushroom,,240,
CSE Block ,Block 34,Tandoor Express,TANDOOR SPECIALS,Stuffed Mushroom Tikka,,270,
CSE Block ,Block 34,Tandoor Express,TANDOOR SPECIALS,Tandoori Broccoli,,260,
CSE Block ,Block 34,Tandoor Express,TANDOOR SPECIALS,Malai Broccoli,,280,
CSE Block ,Block 34,Tandoor Express,TANDOOR SPECIALS,Tandoori Baby Corn,,220,
CSE Block ,Block 34,Tandoor Express,TANDOOR SPECIALS,Crispy Baby Corn Tandoori,,240,
CSE Block ,Block 34,Tandoor Express,TANDOOR SPECIALS,Tandoori Aloo,,190,
CSE Block ,Block 34,Tandoor Express,TANDOOR SPECIALS,Bharwa Aloo Tandoori,,220,
CSE Block ,Block 34,Tandoor Express,TANDOOR SPECIALS,Veg Seekh Kebab,,240,
CSE Block ,Block 34,Tandoor Express,TANDOOR SPECIALS,Hara Bhara Kebab,,220,
CSE Block ,Block 34,Tandoor Express,TANDOOR SPECIALS,Dahi Ke Kebab,,250,
CSE Block ,Block 34,Tandoor Express,TANDOOR SPECIALS,Tandoori Soya Nuggets,,230,
CSE Block ,Block 34,Tandoor Express,TANDOOR SPECIALS,Veg Platter,,450,
CSE Block ,Block 34,Tandoor Express,TANDOOR SPECIALS,Royal Tandoori Platter,,650,
CSE Block ,Block 34,Tandoor Express,DIPS,Mint Chutney,,20,
CSE Block ,Block 34,Tandoor Express,DIPS,Garlic Mayo,,25,
CSE Block ,Block 34,Tandoor Express,DIPS,Cheese Dip,,35,
CSE Block ,Block 34,Tandoor Express,DIPS,Peri Peri Dip,,30,
CSE Block ,Block 34,Tandoor Express,DIPS,Schezwan Dip,,30,
CSE Block ,Block 36,Canteen_36,,Thali,,90,
CSE Block ,Block 36,Canteen_36,,Special Thali,,110,
CSE Block ,Block 36,Canteen_36,,Dal/Channa/Karhi/Rajmah with Rice,,75,
CSE Block ,Block 36,Canteen_36,,Poori Channa / Kulcha Channa / Channa Bhatura,,75,
CSE Block ,Block 36,Canteen_36,,Paneer Sabzi,,80,
CSE Block ,Block 36,Canteen_36,,Seasonal Dry Veg / Gravy Veg / Dal / Channa / Karhi / Rajmah,,45,
CSE Block ,Block 36,Canteen_36,,Plain Parantha (Without Butter),,20,
CSE Block ,Block 36,Canteen_36,,Stuffed Parantha (Aloo/Gobhi/Onion),,35,
CSE Block ,Block 36,Canteen_36,,Stuffed Paneer Parantha,,50,
CSE Block ,Block 36,Canteen_36,,Veg Biryani,,80,
CSE Block ,Block 36,Canteen_36,,Fried Rice,,80,
CSE Block ,Block 36,Canteen_36,,Plain Dosa / Vada (2 pcs) / Idli (3 pcs),,60,
CSE Block ,Block 36,Canteen_36,,Masala Dosa (Aloo/Onion),,100,
CSE Block ,Block 36,Canteen_36,,Masala Paneer Dosa,,120,
CSE Block ,Block 36,Canteen_36,,Flavoured Rice,,60,
CSE Block ,Block 36,Canteen_36,,Sambar Rice,,60,
CSE Block ,Block 36,Canteen_36,,Samosa,,15,
CSE Block ,Block 36,Canteen_36,,Jumbo Veg / Aloo Sandwich,,40,
CSE Block ,Block 36,Canteen_36,,Jumbo Grilled Sandwich,,70,
CSE Block ,Block 36,Canteen_36,,Patties (Aloo/Paneer),,35,
CSE Block ,Block 36,Canteen_36,,Kachori,,30,
CSE Block ,Block 36,Canteen_36,,Veg Maggi,,50,
CSE Block ,Block 36,Canteen_36,,Poha with Raita,,60,
CSE Block ,Block 36,Canteen_36,,Golgappe (6 pcs),,30,
CSE Block ,Block 36,Canteen_36,,Momos (8 pcs),,60,
CSE Block ,Block 36,Canteen_36,,Sweet Corn (Small),,50,
CSE Block ,Block 36,Canteen_36,,Veggie Burger,,50,
CSE Block ,Block 36,Canteen_36,,Spring Roll (2 pcs),,60,
CSE Block ,Block 36,Canteen_36,,Tikki Matar,,60,
CSE Block ,Block 36,Canteen_36,,Chinese Combo,,90,
CSE Block ,Block 36,Canteen_36,,Nutri Kulcha (2 pcs),,60,
CSE Block ,Block 36,Canteen_36,,Shakes,,40,
CSE Block ,Block 36,Canteen_36,,Lassi (Sweet/Salted),,40,
CSE Block ,Block 36,Canteen_36,,Tea,,15,
CSE Block ,Block 36,Canteen_36,,Coffee,,30,
CSE Block ,Block 36,Canteen_36,,Cold Coffee,,40,
CSE Block ,Block 36,Canteen_36,,Milk Badam,,50,
CSE Block ,Block 36,Canteen_36,,Chapati,,8,
Boys Hostel,BH1,Cafe D Vibes,,Fajita Burrito,Regular,60,
Boys Hostel,BH1,Cafe D Vibes,,Cheesy Potato Burrito,Regular,70,
Boys Hostel,BH1,Cafe D Vibes,,Corn and Cheese Burrito,Regular,80,
Boys Hostel,BH1,Cafe D Vibes,,Fajita Burrito Bowl,Regular,80,
Boys Hostel,BH1,Cafe D Vibes,,Fajita Taco,Regular,50,
Boys Hostel,BH1,Cafe D Vibes,,Cheesy Potato Taco,Regular,70,
Boys Hostel,BH1,Cafe D Vibes,,Corn and Cheese Taco,Regular,80,
Boys Hostel,BH1,Cafe D Vibes,,Fajita Taco,Regular,80,
Boys Hostel,BH1,Cafe D Vibes,,Fajita Quesadilla,Regular,60,
Boys Hostel,BH1,Cafe D Vibes,,Cheesy Potato Quesadilla,Regular,70,
Boys Hostel,BH1,Cafe D Vibes,,Corn and Cheese Quesadilla,Regular,80,
Boys Hostel,BH1,Cafe D Vibes,,Fajita Quesadilla,Regular,80,
Boys Hostel,BH1,Cafe D Vibes,,Classic Veg Dumplings,Regular,60,
Boys Hostel,BH1,Cafe D Vibes,,Veg and Paneer Dumplings,Regular,70,
Boys Hostel,BH1,Cafe D Vibes,,Cheesy Spring Roll,Regular,60,
Boys Hostel,BH1,Cafe D Vibes,,Simply Veg Pav Bhaji,Regular,50,
Boys Hostel,BH1,Cafe D Vibes,,Cheese Pav Bhaji,Regular,80,
Boys Hostel,BH1,Cafe D Vibes,,Peri Peri Seasoned Fries,Regular,60,
Boys Hostel,BH1,Cafe D Vibes,,Lemon Pepper Fries,Regular,70,
Boys Hostel,BH1,Cafe D Vibes,,Chilli Garlic Fries,Regular,70,
Boys Hostel,BH1,Cafe D Vibes,,Loaded Cheese Jalapeno Fries,Regular,80,
Boys Hostel,BH1,Cafe D Vibes,,Loaded Mix Sauce Fries,Regular,90,
Boys Hostel,BH1,Cafe D Vibes,,Peri Peri Loaded Cheesy Fries,Regular,70,
Boys Hostel,BH1,Cafe D Vibes,,Lemon Pepper Loaded Fries,Regular,70,
Boys Hostel,BH1,Cafe D Vibes,,Chilli Garlic Loaded Fries,Regular,70,
Boys Hostel,BH1,Cafe D Vibes,,Loaded Cheesy Jalapeno Fries,Regular,80,
Boys Hostel,BH1,Cafe D Vibes,,Veggie Nuggets,Regular,60,
Boys Hostel,BH1,Cafe D Vibes,,Garlic Potato Shots,Regular,70,
Boys Hostel,BH1,Cafe D Vibes,,Veggie Fingers,Regular,70,
Boys Hostel,BH1,Cafe D Vibes,,Dry and Sprinkled V Crispers,Regular,70,
Boys Hostel,BH1,Cafe D Vibes,,V Crispers with Gravy,Regular,80,
Boys Hostel,BH1,Cafe D Vibes,,Samosa,Regular,30,
Boys Hostel,BH1,Cafe D Vibes,,Samosa (Pizza/Jalapeno/Corn),Regular,80,
Boys Hostel,BH1,Cafe D Vibes,,Buttery Salted Popcorn,Regular,50,
Boys Hostel,BH1,Cafe D Vibes,,Peri Peri Popcorn,Regular,60,
Boys Hostel,BH1,Cafe D Vibes,,Cheesy Popcorn,Regular,60,
Boys Hostel,BH1,Cafe D Vibes,,Lemon Pepper Popcorn,Regular,60,
Boys Hostel,BH1,Cafe D Vibes,,Magic Masala Popcorn,Regular,60,
Boys Hostel,BH1,Cafe D Vibes,,Club Sandwich,Regular,60,
Boys Hostel,BH1,Cafe D Vibes,,Spicy Cheese Corn Sandwich,Regular,70,
Boys Hostel,BH1,Cafe D Vibes,,Crunchy Veggie Sandwich,Regular,70,
Boys Hostel,BH1,Cafe D Vibes,,Ultimate Veg Delight Burger,Regular,50,
Boys Hostel,BH1,Cafe D Vibes,,The Tandoori Paneer Burger,Regular,70,
Boys Hostel,BH1,Cafe D Vibes,,Veggie Marvel Burger,Regular,80,
Boys Hostel,BH1,Cafe D Vibes,,Burger with the Vibes,Regular,80,
Boys Hostel,BH1,Cafe D Vibes,,The Cheat Code,Regular,70,
Boys Hostel,BH1,Cafe D Vibes,Drinkology,Plain Crazy Beaten Coffee,Regular,40,
Boys Hostel,BH1,Cafe D Vibes,Drinkology,Vanilla Crazy Beaten Coffee,Regular,50,
Boys Hostel,BH1,Cafe D Vibes,Drinkology,Irish Crazy Beaten Coffee,Regular,50,
Boys Hostel,BH1,Cafe D Vibes,Drinkology,Hazelnut Crazy Beaten Coffee,Regular,50,
Boys Hostel,BH1,Cafe D Vibes,Drinkology,Mocha Crazy Beaten Coffee,Regular,50,
Boys Hostel,BH1,Cafe D Vibes,Drinkology,The Beaten Cold Coffee,Regular,60,
Boys Hostel,BH1,Cafe D Vibes,Drinkology,The Ultimate Chocolate Shake,Regular,80,
Boys Hostel,BH1,Cafe D Vibes,Drinkology,Banoffee Pie Shake,Regular,80,
Boys Hostel,BH1,Cafe D Vibes,Drinkology,Nutella Peanut Butter Shake,Regular,80,
Boys Hostel,BH1,Cafe D Vibes,Drinkology,Popstar Popcorn Shake,Regular,80,
Boys Hostel,BH1,Cafe D Vibes,Drinkology,Boom Boom Bubblegum Shake,Regular,80,
Boys Hostel,BH1,Cafe D Vibes,Drinkology,Cotton Candy Shake,Regular,80,
Boys Hostel,BH1,Cafe D Vibes,Drinkology,Sacred Mojito,Regular,60,
Boys Hostel,BH1,Cafe D Vibes,Drinkology,Paandaar Mojito,Regular,70,
Boys Hostel,BH1,Cafe D Vibes,Drinkology,Refreshing Cucumber Mojito,Regular,70,
Boys Hostel,BH1,Cafe D Vibes,Drinkology,Watermelon Mojito,Regular,70,
Boys Hostel,BH1,Cafe D Vibes,Drinkology,Berry Piya Mojito,Regular,70,
Boys Hostel,BH1,Cafe D Vibes,Drinkology,The Great India Masala Soda,Regular,50,
Boys Hostel,BH1,Cafe D Vibes,Drinkology,Apple Beetroot and Carrot Lemonade,Regular,60,
Boys Hostel,BH1,Cafe D Vibes,Drinkology,Delhi Ka Mash Hoor Jeera Soda,Regular,60,
Boys Hostel,BH1,Cafe D Vibes,Drinkology,Chocolate Waffle,Regular,60,
Food Square,Block 8,Biryani House,,BH Chicken Rice,,150,
Food Square,Block 8,Biryani House,,BH Dum Chicken Biryani,,169,
Food Square,Block 8,Biryani House,,BH Andhra Fry Chicken Biryani,,169,
Food Square,Block 8,Biryani House,,BH Pakoda Biryani,,169,
Food Square,Block 8,Biryani House,,BH Special Chicken Biryani,,199,
Food Square,Block 8,Biryani House,,BH Mughali Chicken Biryani,,199,
Food Square,Block 8,Biryani House,,BH Chicken Lollipop Biryani (2 PCS),,239,
Food Square,Block 8,Biryani House,,BH Chicken 65 Biryani,,259,
Food Square,Block 8,Biryani House,,BH Mutton Biryani (Only Wednesday),,349,
Food Square,Block 8,Biryani House,,Extra Mayonnaise,,25,
Food Square,Block 8,Biryani House,,BH Chilli Chicken,,219,
Food Square,Block 8,Biryani House,,BH Lemon Chicken,,219,
Food Square,Block 8,Biryani House,,BH Chicken 65,,219,
Food Square,Block 8,Biryani House,,BH Garlic Chicken,,239,
Food Square,Block 8,Biryani House,,BH RR Chicken,,239,
Food Square,Block 8,Biryani House,,BH Chicken Lollipop (4 PCS),,249,
Food Square,Block 8,Biryani House,,BH Dragon Chicken,,259,
Food Square,Block 8,Biryani House,,BH Egg Fried Rice,,139,
Food Square,Block 8,Biryani House,,BH Double Egg Fried Rice,,159,
Food Square,Block 8,Biryani House,,BH Chicken Fried Rice,,169,
Food Square,Block 8,Biryani House,,BH Double Egg Chicken Fried Rice,,199,
Food Square,Block 8,Biryani House,,Small (250 gm),,129,
Food Square,Block 8,Biryani House,,Medium (500 gm),,259,
Food Square,Block 8,Biryani House,,Large (1000 gm),,519,
Food Square,Block 8,Biryani House,,BH Chicken Mandi Juicy,,259,
Food Square,Block 8,Biryani House,,BH Chicken Mandi Fry,,249,
Food Square,Block 8,Biryani House,,BH Chicken Mandi Juicy,,259,
Food Square,Block 8,Biryani House,,BH Chicken Mandi Fry,,249,
Food Square,Block 8,Biryani House,,BH Chicken Rice,,150,
Food Square,Block 8,Biryani House,,BH Dum Chicken Biryani,,169,
Food Square,Block 8,Biryani House,,BH Andhra Fry Chicken Biryani,,169,
Food Square,Block 8,Biryani House,,BH Pakoda Biryani,,169,
Food Square,Block 8,Biryani House,,BH Special Chicken Biryani,,199,
Food Square,Block 8,Biryani House,,BH Mughali Chicken Biryani,,199,
Food Square,Block 8,Biryani House,,BH Chicken Lollipop Biryani (2 PCS),,239,
Food Square,Block 8,Biryani House,,BH Chicken 65 Biryani,,259,
Food Square,Block 8,Biryani House,,BH Mutton Biryani (Only Wednesday),,349,
Food Square,Block 8,Biryani House,,Extra Mayonaise,,25,
Food Square,Block 8,Biryani House,,BH Chilli Chicken,,219,
Food Square,Block 8,Biryani House,,BH Lemon Chicken,,219,
Food Square,Block 8,Biryani House,,BH Chicken 65,,219,
Food Square,Block 8,Biryani House,,BH Garlic Chicken,,239,
Food Square,Block 8,Biryani House,,BH RR Chicken,,239,
Food Square,Block 8,Biryani House,,BH Chicken Lollipop (4 PCS),,249,
Food Square,Block 8,Biryani House,,BH Dragon Chicken,,259,
Food Square,Block 8,Biryani House,,BH Egg Fried Rice,,139,
Food Square,Block 8,Biryani House,,BH Double Egg Fried Rice,,159,
Food Square,Block 8,Biryani House,,BH Chicken Fried Rice,,169,
Food Square,Block 8,Biryani House,,BH Double Egg Chicken Fried Rice,,199,
Food Square,Block 8,Biryani House,,Small (250 gm),,129,
Food Square,Block 8,Biryani House,,Medium (500 gm),,259,
Food Square,Block 8,Biryani House,,Large (1000 gm),,519,
Uni-Hospital,CC,Wow Momo,Steamed Momo,Veg Pahari Campus Momo,,60,
Uni-Hospital,CC,Wow Momo,Steamed Momo,Veg Feast Campus Momo,,80,
Uni-Hospital,CC,Wow Momo,Steamed Momo,Veg Darjeeling Campus Momo,,100,
Uni-Hospital,CC,Wow Momo,Steamed Momo,Corn & Cheese Campus Momo,,130,
Uni-Hospital,CC,Wow Momo,Fried Momo,Fried Momo,,140,
Uni-Hospital,CC,Wow Momo,Panfried Momo,Panfried Momo,,150,
Uni-Hospital,CC,Wow Momo,Kurkure Momo,Veg Hot Garlic Campus Momo,,130,
Uni-Hospital,CC,Wow Momo,Kurkure Momo,Paneer Masala Campus Momo,,150,
Uni-Hospital,CC,Wow Momo,Chilli Momo,Campus Veg Darjeeling Chilli Momo,,170,
Uni-Hospital,CC,Wow Momo,Chilli Momo,Campus Corn & Cheese Chilli Momo,,200,
Uni-Hospital,CC,Wow Momo,Moburg,Veggie Moburg,,90,
Uni-Hospital,CC,Wow Momo,Moburg,Cheesy Veggie Moburg,,120,
Uni-Hospital,CC,Wow Momo,Moburg,Corn Cheese Moburg,,140,
Uni-Hospital,CC,Wow Momo,WOW Bowls (Momo),Campus Chilli Garlic Rice + Veg Manchurian,,170,
Uni-Hospital,CC,Wow Momo,WOW Bowls (Momo),Campus Fried Rice + Chilli Paneer,,180,
Uni-Hospital,CC,Wow Momo,WOW Bowls (Veg),Chilli Garlic Noodles with Veg Manchurian,,210,
Uni-Hospital,CC,Wow Momo,WOW Bowls (Veg),Hot Garlic Noodles with Chilli Paneer,,210,
Uni-Hospital,CC,Wow Momo,WOW Bowls (Veg),Chilli Garlic Rice with Veg Manchurian,,250,
Uni-Hospital,CC,Wow Momo,WOW Bowls (Veg),Veggie Fried Rice with Chilli Paneer,,220,
Uni-Hospital,CC,Wow Momo,Value Bowls (Veg),Veg Chowmein,,100,
Uni-Hospital,CC,Wow Momo,Value Bowls (Veg),Veggie Fried Rice with Chilli Paneer,,170,
Uni-Hospital,CC,Wow Momo,Value Bowls (Veg),Veg Hakka Noodles with Veg Manchurian,,120,
Uni-Hospital,CC,Wow Momo,Chinese Thali (Veg),Fried Rice Veg Manchurian & Veg Cheesy Roll & Kimchi,,200,
Uni-Hospital,CC,Wow Momo,Chinese Thali (Veg),Hakka Noodles & Chilli Paneer & Veg Cheesy Roll & Kimchi,,200,
Uni-Hospital,CC,Wow Momo,Chinese Thali (Veg),Fried Rice Exotic Veg in Hot Garlic Sauce & Veg Cheesy Roll & Kimchi,,200,
Uni-Hospital,CC,Wow Momo,Sizzler Rice,Veggie Overloaded Sizzler Rice,,350,
